OMA02860	710.890	236.963	640	0.51
OMA02861	1013.980	337.993	554	0.72
OMA02863	776.620	258.873	482	0.84
OMA02864	777.365	259.122	541	0.40
OMA02865	607.711	202.570	516	0.61
OMA02866	1018.054	339.351	750	0.44
OMA02868	874.771	291.590	530	1.00
OMA02871	688.418	229.473	319	0.98
OMA02872	762.550	254.183	462	0.82
OMA02873	713.572	237.857	529	0.58
OMA02874	648.150	216.050	377	0.68
OMA02875	870.106	290.035	775	0.17
OMA02876	719.945	239.982	550	0.36
OMA02877	740.485	246.828	458	0.45
OMA02878	587.319	195.773	562	0.45
OMA02880	658.604	219.535	553	0.93
OMA02881	574.758	191.586	413	0.73
OMA02883	602.092	200.697	520	0.23
OMA02884	688.100	229.367	496	0.55
OMA02885	695.183	231.728	554	0.11
OMA02886	646.545	215.515	500	0.57
OMA02887	794.229	264.743	556	0.78
OMA02890	714.900	238.300	514	0.77
OMA02892	729.562	243.188	402	0.77
OMA02893	809.745	269.915	491	0.84
OMA02894	941.807	313.936	628	0.99
OMA02895	602.960	200.987	411	0.41
OMA02896	800.462	266.821	604	0.61
OMA02897	729.522	243.174	387	0.70
OMA02899	646.553	215.518	351	0.73
OMA02900	643.925	214.642	497	0.62
OMA02901	811.843	270.614	688	0.14
OMA02904	864.920	288.307	501	0.95
OMA02905	683.200	227.733	359	0.73
OMA02906	691.089	230.363	466	0.45
OMA02907	685.960	228.653	459	0.61
OMA02909	757.570	252.523	395	0.78
OMA02911	662.774	220.925	413	0.82
OMA02912	1214.431	404.810	1114	0.23
OMA02914	620.986	206.995	518	0.58
OMA02915	941.325	313.775	627	0.30
OMA02916	914.950	304.983	522	0.77
OMA02918	687.488	229.163	487	0.49
OMA02920	581.440	193.813	510	0.57
OMA02921	932.600	310.867	456	0.82
OMA02922	669.167	223.056	474	0.94
OMA02923	1087.233	362.411	735	0.49
OMA02924	703.800	234.600	629	0.37
OMA02926	633.162	211.054	325	0.46
OMA02927	826.157	275.386	483	0.95
OMA02929	979.332	326.444	599	0.86
OMA02930	866.740	288.913	521	0.59
OMA02932	665.092	221.697	421	0.39
OMA02933	1115.383	371.794	797	0.67
OMA02934	731.183	243.728	477	0.72
OMA02935	706.938	235.646	425	0.95
OMA02937	779.346	259.782	552	0.34
OMA02941	977.560	325.853	494	0.93
OMA02942	602.196	200.732	343	0.66
OMA02945	912.300	304.100	567	0.68
OMA02947	619.239	206.413	330	0.64
OMA02948	1216.846	405.615	923	0.43
OMA02949	894.660	298.220	523	0.88
OMA02950	731.668	243.889	419	0.68
OMA02953	766.083	255.361	452	0.32
OMA02959	618.959	206.320	439	0.54
OMA02961	860.792	286.931	549	0.63
OMA02962	623.091	207.697	453	0.58
OMA02965	768.058	256.019	415	0.74
OMA02966	1035.580	345.193	801	0.17
OMA02967	715.487	238.496	550	0.55
OMA02968	865.840	288.613	677	0.64
OMA02973	630.442	210.147	407	0.69
OMA02975	632.889	210.963	396	0.38
OMA02976	874.450	291.483	529	0.75
OMA02978	1069.300	356.433	589	0.35
OMA02979	722.939	240.980	493	0.86
OMA02984	747.108	249.036	448	0.66
OMA02987	661.244	220.415	490	0.46
OMA02988	654.696	218.232	379	0.85
OMA02989	750.950	250.317	592	0.70
OMA02991	670.580	223.527	557	0.22
OMA02993	622.070	207.357	428	0.58
OMA02994	970.339	323.446	941	0.16
OMA02995	820.715	273.572	537	0.62
OMA02996	452.894	150.965	312	0.73
OMA02997	614.618	204.873	344	0.51
OMA02998	766.353	255.451	411	0.31
OMA03001	729.564	243.188	457	0.94
OMA03005	717.015	239.005	560	0.60
OMA03006	604.483	201.494	338	0.91
OMA03007	777.000	259.000	497	0.99
OMA03010	1041.290	347.097	673	0.34
OMA03013	809.911	269.970	477	0.86
OMA03016	1244.712	414.904	995	0.61
OMA03018	786.095	262.032	559	0.66
OMA03020	673.575	224.525	395	0.91
OMA03022	938.989	312.996	514	0.93
OMA03024	679.313	226.438	440	0.67
OMA03025	895.533	298.511	595	0.55
OMA03029	1203.225	401.075	909	0.49
OMA03035	664.096	221.365	304	0.97
OMA03037	932.814	310.938	703	0.47
OMA03038	555.230	185.077	514	0.30
OMA03039	807.014	269.005	560	0.82
OMA03045	748.450	249.483	373	0.94
OMA03047	726.775	242.258	439	0.78
OMA03049	848.556	282.852	475	0.95
OMA03052	1184.892	394.964	722	0.39
OMA03053	788.720	262.907	414	0.16
OMA03054	768.140	256.047	439	0.88
OMA03057	960.425	320.142	612	0.27
OMA03058	689.880	229.960	413	0.80
OMA03059	670.683	223.561	352	0.70
OMA03060	788.480	262.827	554	0.44
OMA03061	703.340	234.447	416	0.66
OMA03062	667.918	222.639	506	0.70
OMA03063	696.000	232.000	388	0.77
OMA03065	627.181	209.060	447	0.52
OMA03067	627.708	209.236	482	0.59
OMA03068	799.725	266.575	490	0.91
OMA03070	511.865	170.622	420	0.39
OMA03071	688.483	229.494	536	0.54
OMA03072	736.532	245.511	460	0.95
OMA03074	970.580	323.527	535	0.82
OMA03075	649.984	216.661	617	0.54
OMA03076	583.450	194.483	472	0.17
OMA03078	624.624	208.208	398	0.66
OMA03079	594.074	198.025	409	0.48
OMA03080	884.900	294.967	642	0.34
OMA03083	623.737	207.912	446	0.56
OMA03086	696.700	232.233	469	0.62
OMA03087	761.546	253.849	485	0.36
OMA03088	725.210	241.737	419	0.61
OMA03091	716.154	238.718	391	0.39
OMA03092	550.605	183.535	415	0.62
OMA03093	629.400	209.800	626	0.59
OMA03094	903.791	301.264	813	0.35
OMA03096	877.529	292.510	570	0.98
OMA03098	886.167	295.389	536	0.72
OMA03099	861.763	287.254	604	0.32
OMA03100	714.163	238.054	503	0.70
OMA03103	696.075	232.025	397	0.80
OMA03105	1031.750	343.917	571	0.74
OMA03106	1022.650	340.883	587	0.29
OMA03110	579.944	193.315	462	0.55
OMA03111	641.100	213.700	367	0.74
OMA03115	798.960	266.320	437	0.80
OMA03117	1010.986	336.995	571	0.76
OMA03118	838.277	279.426	467	0.32
OMA03119	652.386	217.462	539	0.95
OMA03121	577.805	192.602	433	0.59
OMA03123	680.950	226.983	560	0.32
OMA03124	933.375	311.125	610	0.57
OMA03125	778.729	259.576	577	0.46
OMA03126	611.314	203.771	304	0.97
OMA03128	1083.092	361.031	649	0.54
OMA03129	706.935	235.645	375	0.88
OMA03131	919.883	306.628	563	0.49
OMA03133	696.471	232.157	376	0.74
OMA03136	753.862	251.287	497	0.32
OMA03137	860.562	286.854	673	0.99
OMA03140	681.471	227.157	352	0.91
OMA03141	667.183	222.394	433	0.50
OMA03145	792.062	264.021	457	0.40
OMA03148	664.883	221.628	356	0.93
OMA03149	898.255	299.418	542	0.88
OMA03152	926.541	308.847	815	0.23
OMA03153	856.467	285.489	608	0.40
OMA03154	888.367	296.122	739	0.48
OMA03155	707.946	235.982	608	0.06
OMA03158	972.440	324.147	622	0.16
OMA03159	681.653	227.218	518	0.49
OMA03160	870.555	290.185	637	0.60
OMA03164	693.132	231.044	557	0.58
OMA03165	666.765	222.255	338	1.00
OMA03167	640.139	213.380	407	0.85
OMA03168	745.857	248.619	397	0.91
OMA03169	666.525	222.175	339	0.68
OMA03174	856.370	285.457	579	0.45
OMA03175	553.797	184.599	538	0.16
OMA03177	576.269	192.090	460	0.43
OMA03180	1026.940	342.313	604	0.69
OMA03181	825.200	275.067	404	0.93
OMA03182	571.188	190.396	522	0.39
OMA03185	945.257	315.086	713	0.62
OMA03187	602.663	200.888	402	0.58
OMA03189	612.209	204.070	628	0.44
OMA03193	692.020	230.673	472	0.62
OMA03197	718.529	239.510	384	0.91
OMA03199	580.075	193.358	427	0.89
OMA03201	948.950	316.317	504	0.51
OMA03202	912.543	304.181	516	0.87
OMA03204	845.975	281.992	499	0.88
OMA03206	1111.500	370.500	821	0.30
OMA03207	725.238	241.746	464	0.51
OMA03208	605.314	201.771	460	0.51
OMA03209	771.180	257.060	579	0.62
OMA03211	625.292	208.431	393	0.73
OMA03212	657.392	219.131	363	0.91
OMA03213	761.115	253.705	465	0.49
OMA03214	637.244	212.415	490	0.51
OMA03215	764.480	254.827	405	0.58
OMA03217	872.500	290.833	488	0.20
OMA03219	894.120	298.040	468	0.97
OMA03220	757.217	252.406	575	0.49
OMA03222	624.250	208.083	376	0.67
OMA03224	902.286	300.762	592	0.16
OMA03225	639.359	213.120	488	0.90
OMA03226	1632.614	544.205	1408	0.24
OMA03228	613.879	204.626	472	0.74
OMA03229	779.281	259.760	555	0.38
OMA03230	776.364	258.788	473	0.92
OMA03232	1322.250	440.750	882	0.61
OMA03233	461.770	153.923	551	0.33
OMA03234	1065.071	355.024	690	0.36
OMA03235	631.859	210.620	459	0.57
OMA03237	798.422	266.141	452	0.84
OMA03238	850.582	283.527	560	0.41
OMA03239	635.562	211.854	395	0.74
OMA03241	573.817	191.272	632	0.51
OMA03244	764.236	254.745	520	0.33
OMA03247	754.838	251.613	485	0.86
OMA03248	658.980	219.660	368	0.37
OMA03252	936.883	312.294	491	0.95
OMA03253	608.189	202.730	377	0.46
OMA03254	622.300	207.433	492	0.37
OMA03255	994.213	331.404	969	0.29
OMA03256	672.627	224.209	462	0.62
OMA03257	570.160	190.053	346	0.83
OMA03261	668.679	222.893	435	0.95
OMA03262	1106.000	368.667	615	1.00
OMA03263	909.242	303.081	655	0.22
OMA03264	628.913	209.638	429	0.21
OMA03267	1159.255	386.418	925	0.51
OMA03268	552.496	184.165	403	0.74
OMA03269	769.722	256.574	441	0.95
OMA03270	572.289	190.763	369	0.26
OMA03271	642.465	214.155	540	0.51
OMA03275	874.667	291.556	525	0.93
OMA03279	788.500	262.833	572	0.16
OMA03284	668.508	222.836	357	1.00
OMA03286	604.600	201.533	457	0.44
OMA03288	460.300	153.433	372	0.13
OMA03289	737.194	245.731	525	0.83
OMA03290	579.005	193.002	455	0.72
OMA03291	823.300	274.433	471	0.84
OMA03292	714.842	238.281	415	0.71
OMA03293	612.839	204.280	456	0.75
OMA03295	643.748	214.583	363	0.90
OMA03297	798.740	266.247	450	0.86
OMA03300	583.320	194.440	313	0.95
OMA03301	682.687	227.562	450	0.53
OMA03302	621.045	207.015	464	0.39
OMA03303	755.056	251.685	399	0.61
OMA03305	852.192	284.064	588	0.93
OMA03307	604.673	201.558	486	0.34
OMA03308	694.462	231.487	408	0.88
OMA03310	770.576	256.859	529	0.42
OMA03312	590.468	196.823	320	0.64
OMA03315	590.380	196.793	301	0.64
OMA03318	882.650	294.217	532	0.35
OMA03320	634.395	211.465	436	0.41
OMA03322	646.000	215.333	380	0.45
OMA03324	1022.457	340.819	658	0.16
OMA03325	1008.493	336.164	932	0.18
OMA03326	653.500	217.833	446	0.81
OMA03327	718.755	239.585	390	0.88
OMA03334	1161.920	387.307	705	0.78
OMA03335	954.270	318.090	636	0.61
OMA03336	653.958	217.986	400	0.72
OMA03337	591.596	197.199	476	0.67
OMA03338	756.496	252.165	549	0.51
OMA03340	941.860	313.953	529	0.63
OMA03341	999.900	333.300	644	0.84
OMA03342	711.885	237.295	563	0.68
OMA03344	619.207	206.402	486	0.45
OMA03345	674.844	224.948	384	0.80
OMA03347	664.189	221.396	440	0.71
OMA03349	660.091	220.030	417	0.93
OMA03350	583.867	194.622	428	0.15
OMA03354	1104.191	368.064	900	0.35
OMA03358	527.434	175.811	346	0.59
OMA03359	1172.808	390.936	827	0.45
OMA03360	1018.987	339.662	661	0.55
OMA03361	1015.860	338.620	573	0.63
OMA03362	614.703	204.901	396	0.71
OMA03364	651.264	217.088	563	0.53
OMA03365	569.020	189.673	374	0.89
OMA03366	993.784	331.261	624	0.88
OMA03369	804.538	268.179	478	0.99
OMA03370	490.347	163.449	304	0.24
OMA03371	643.863	214.621	462	0.53
OMA03372	1429.543	476.514	1459	0.32
OMA03376	592.380	197.460	316	0.91
OMA03379	699.325	233.108	614	0.14
OMA03380	625.970	208.657	325	0.69
OMA03382	564.510	188.170	409	0.58
OMA03384	674.967	224.989	388	0.91
OMA03386	854.318	284.773	505	0.93
OMA03388	1010.991	336.997	564	0.32
OMA03390	964.800	321.600	584	0.44
OMA03392	1392.133	464.044	907	0.42
OMA03396	656.849	218.950	385	0.77
OMA03397	635.763	211.921	345	0.69
OMA03398	498.357	166.119	386	0.88
OMA03399	598.452	199.484	452	0.33
OMA03403	719.067	239.689	449	0.13
OMA03405	671.062	223.687	352	0.84
OMA03406	754.365	251.455	513	0.78
OMA03408	498.262	166.087	493	0.38
OMA03409	743.050	247.683	517	0.87
OMA03410	930.592	310.197	570	0.57
OMA03413	1094.500	364.833	559	0.78
OMA03415	741.450	247.150	570	0.37
OMA03416	629.237	209.746	388	0.91
OMA03417	582.131	194.044	466	0.55
OMA03418	678.700	226.233	309	0.97
OMA03422	505.203	168.401	355	0.72
OMA03424	896.600	298.867	545	0.94
OMA03427	680.713	226.904	183	0.97
OMA03431	830.463	276.821	570	0.99
OMA03432	832.688	277.563	496	0.98
OMA03433	769.943	256.648	511	0.53
OMA03435	743.800	247.933	483	0.61
OMA03441	815.209	271.736	489	0.56
OMA03443	968.525	322.842	725	0.39
OMA03444	609.256	203.085	373	0.57
OMA03445	976.463	325.488	616	0.55
OMA03448	709.286	236.429	609	0.76
OMA03449	921.180	307.060	539	0.88
OMA03450	585.817	195.272	309	0.95
OMA03451	862.186	287.395	509	0.41
OMA03452	663.518	221.173	365	0.89
OMA03456	892.269	297.423	581	1.00
OMA03457	793.114	264.371	520	0.83
OMA03458	766.373	255.458	620	0.68
OMA03459	734.475	244.825	416	0.41
OMA03461	703.226	234.409	518	0.54
OMA03462	478.603	159.534	409	0.76
OMA03464	931.817	310.606	640	0.76
OMA03466	728.647	242.882	501	0.23
OMA03467	969.758	323.253	671	0.18
OMA03468	874.892	291.631	480	0.45
OMA03469	756.587	252.196	566	0.25
OMA03472	604.111	201.370	337	1.00
OMA03473	773.718	257.906	512	0.20
OMA03474	716.760	238.920	474	0.32
OMA03475	704.300	234.767	407	0.84
OMA03479	505.087	168.362	379	0.94
OMA03480	677.150	225.717	427	0.89
OMA03481	619.150	206.383	326	0.76
OMA03482	620.222	206.741	406	0.17
OMA03483	654.800	218.267	549	0.83
OMA03485	728.886	242.962	519	0.53
OMA03486	887.160	295.720	434	0.09
OMA03487	858.318	286.106	535	0.22
OMA03488	699.540	233.180	427	0.89
OMA03489	745.400	248.467	582	0.27
OMA03490	1386.462	462.154	931	0.78
OMA03493	670.122	223.374	471	0.51
OMA03495	635.586	211.862	339	0.76
OMA03496	695.781	231.927	479	0.74
OMA03497	1345.019	448.340	1174	0.43
OMA03499	778.533	259.511	436	0.80
OMA03503	532.220	177.407	390	0.50
OMA03504	1138.609	379.536	1418	0.39
OMA03506	966.427	322.142	785	0.33
OMA03507	625.820	208.607	293	0.95
OMA03508	926.867	308.956	490	0.93
OMA03509	760.473	253.491	604	0.48
OMA03512	744.971	248.324	482	0.36
OMA03515	588.029	196.010	393	0.91
OMA03516	593.044	197.681	405	0.52
OMA03517	819.083	273.028	439	0.84
OMA03518	709.693	236.564	458	0.95
OMA03520	551.820	183.940	318	0.64
OMA03521	1186.236	395.412	931	0.54
OMA03522	846.833	282.278	482	0.89
OMA03524	619.542	206.514	390	1.00
OMA03525	598.529	199.510	400	0.70
OMA03526	767.421	255.807	550	0.68
OMA03527	784.309	261.436	454	0.95
OMA03529	600.988	200.329	380	0.59
OMA03533	821.591	273.864	481	0.93
OMA03535	766.000	255.333	537	0.31
OMA03536	1050.125	350.042	622	0.33
OMA03538	684.132	228.044	451	0.54
OMA03539	859.229	286.410	730	0.57
OMA03540	681.088	227.029	475	0.94
OMA03541	626.662	208.887	403	0.73
OMA03542	1419.220	473.073	1289	0.68
OMA03545	585.138	195.046	347	0.73
OMA03547	470.267	156.756	362	0.63
OMA03548	589.315	196.438	300	0.83
OMA03549	604.100	201.367	369	0.73
OMA03553	1011.846	337.282	967	0.18
OMA03554	622.996	207.665	327	0.86
OMA03559	578.967	192.989	305	1.00
OMA03560	757.640	252.547	535	0.24
OMA03561	696.943	232.314	393	0.69
OMA03564	749.490	249.830	526	0.97
OMA03566	785.813	261.938	499	0.75
OMA03568	553.140	184.380	315	0.95
OMA03569	697.485	232.495	446	0.67
OMA03576	796.962	265.654	526	0.55
OMA03580	657.287	219.096	462	0.21
OMA03582	664.971	221.657	420	0.84
OMA03583	671.256	223.752	502	0.99
OMA03584	743.583	247.861	571	0.95
OMA03585	639.436	213.145	435	0.94
OMA03586	598.455	199.485	326	0.70
OMA03589	1154.029	384.676	787	1.00
OMA03597	1043.680	347.893	919	0.24
OMA03598	930.100	310.033	517	0.90
OMA03599	596.225	198.742	383	0.88
OMA03600	1163.667	387.889	929	0.55
OMA03601	552.104	184.035	326	0.68
OMA03602	930.808	310.269	647	0.91
OMA03605	864.200	288.067	425	0.74
OMA03606	556.108	185.369	415	0.66
OMA03607	960.667	320.222	590	0.15
OMA03611	521.563	173.854	409	0.59
OMA03612	574.740	191.580	394	0.59
OMA03613	622.333	207.444	356	0.81
OMA03614	822.983	274.328	578	0.83
OMA03615	871.531	290.510	507	0.87
OMA03620	704.782	234.927	439	0.70
OMA03621	909.480	303.160	556	0.11
OMA03622	1061.900	353.967	553	0.84
OMA03626	642.147	214.049	479	0.63
OMA03628	719.700	239.900	437	0.62
OMA03631	973.060	324.353	561	0.30
OMA03633	525.833	175.278	271	0.12
OMA03635	974.309	324.770	687	0.28
OMA03636	895.940	298.647	508	0.87
OMA03637	596.844	198.948	348	0.84
OMA03639	1261.083	420.361	979	0.47
OMA03642	769.964	256.655	514	0.65
OMA03643	727.767	242.589	572	0.99
OMA03644	685.106	228.369	574	0.57
OMA03645	533.313	177.771	307	0.71
OMA03648	672.421	224.140	510	0.26
OMA03649	694.855	231.618	435	0.82
OMA03650	638.676	212.892	386	0.50
OMA03652	624.615	208.205	404	0.54
OMA03654	587.465	195.822	306	0.97
OMA03655	610.092	203.364	443	0.65
OMA03656	740.239	246.746	681	0.68
OMA03657	574.827	191.609	433	0.19
OMA03658	1219.638	406.546	803	0.54
OMA03659	605.036	201.679	356	0.66
OMA03661	680.375	226.792	357	0.74
OMA03664	571.885	190.628	552	0.36
OMA03665	660.400	220.133	421	0.78
OMA03667	591.959	197.320	341	0.74
OMA03668	712.500	237.500	498	0.76
OMA03670	1097.836	365.945	730	0.68
OMA03671	566.613	188.871	342	0.93
OMA03674	497.471	165.824	329	0.61
OMA03678	712.125	237.375	519	0.59
OMA03679	741.380	247.127	488	0.85
OMA03680	840.480	280.160	495	0.68
OMA03681	796.861	265.620	596	0.38
OMA03682	963.033	321.011	515	0.79
OMA03684	592.242	197.414	441	0.72
OMA03685	649.940	216.647	441	0.99
OMA03686	651.075	217.025	492	0.43
OMA03689	683.943	227.981	401	0.91
OMA03690	668.671	222.890	393	0.91
OMA03691	675.767	225.256	487	0.76
OMA03692	572.833	190.944	341	0.81
OMA03693	2403.309	801.103	2109	0.76
OMA03695	635.725	211.908	445	0.69
OMA03696	654.470	218.157	403	0.82
OMA03700	899.300	299.767	590	0.31
OMA03701	641.671	213.890	385	0.30
OMA03702	598.289	199.430	397	0.81
OMA03704	594.056	198.019	374	0.64
OMA03705	850.200	283.400	484	0.93
OMA03707	569.400	189.800	311	0.14
OMA03711	672.309	224.103	474	0.83
OMA03713	847.167	282.389	500	0.95
OMA03717	870.786	290.262	513	0.13
OMA03718	577.235	192.412	355	1.00
OMA03719	1412.056	470.685	1463	0.26
OMA03721	733.786	244.595	507	0.83
OMA03722	576.422	192.141	412	0.79
OMA03725	866.504	288.835	637	0.49
OMA03728	595.173	198.391	366	0.18
OMA03729	756.800	252.267	442	0.63
OMA03730	584.500	194.833	330	0.84
OMA03732	827.300	275.767	580	0.35
OMA03734	823.525	274.508	428	0.58
OMA03735	645.411	215.137	423	0.59
OMA03736	544.039	181.346	369	0.69
OMA03737	678.525	226.175	504	0.45
OMA03738	868.654	289.551	560	0.26
OMA03742	598.595	199.532	422	0.55
OMA03746	587.427	195.809	344	0.62
OMA03747	936.450	312.150	534	0.95
OMA03748	778.406	259.469	597	0.16
OMA03749	998.600	332.867	616	0.74
OMA03753	807.246	269.082	523	0.70
OMA03754	733.314	244.438	566	0.39
OMA03757	759.929	253.310	457	0.76
OMA03759	592.741	197.580	336	0.60
OMA03760	652.428	217.476	391	0.83
OMA03761	647.280	215.760	422	0.59
OMA03762	500.836	166.945	431	0.36
OMA03763	1342.367	447.456	1145	0.20
OMA03767	926.156	308.719	523	0.47
OMA03768	604.995	201.665	485	0.48
OMA03770	645.147	215.049	418	0.45
OMA03771	539.163	179.721	474	0.49
OMA03772	542.178	180.726	400	0.93
OMA03773	817.600	272.533	411	0.83
OMA03776	1032.450	344.150	544	0.97
OMA03779	547.500	182.500	408	0.28
OMA03781	869.540	289.847	444	0.86
OMA03782	683.087	227.696	453	0.82
OMA03785	767.975	255.992	492	0.61
OMA03792	580.760	193.587	350	0.76
OMA03797	855.300	285.100	443	0.66
OMA03799	674.033	224.678	404	0.28
OMA03801	636.956	212.319	406	0.57
OMA03802	873.594	291.198	527	0.82
OMA03803	555.071	185.024	397	0.45
OMA03811	834.240	278.080	461	0.93
OMA03812	890.847	296.949	742	0.15
OMA03814	563.220	187.740	369	0.67
OMA03815	682.921	227.640	405	0.91
OMA03820	648.223	216.074	400	0.92
OMA03823	670.856	223.619	388	0.86
OMA03825	574.767	191.589	333	1.00
OMA03826	854.337	284.779	542	0.99
OMA03828	785.561	261.854	542	0.60
OMA03832	704.018	234.673	473	0.83
OMA03834	830.440	276.813	433	0.66
OMA03835	592.842	197.614	492	0.49
OMA03836	589.996	196.665	475	0.90
OMA03837	955.620	318.540	553	0.74
OMA03839	599.739	199.913	354	0.67
OMA03840	806.914	268.971	466	0.31
OMA03844	1284.656	428.219	973	0.76
OMA03849	734.689	244.896	455	0.82
OMA03850	609.418	203.139	384	0.55
OMA03853	724.830	241.610	461	0.84
OMA03855	617.567	205.856	363	0.91
OMA03857	486.477	162.159	430	0.32
OMA03858	493.606	164.535	331	0.64
OMA03859	652.000	217.333	535	0.16
OMA03860	592.209	197.403	345	0.75
OMA03862	720.079	240.026	487	0.41
OMA03863	824.867	274.956	572	0.69
OMA03867	757.422	252.474	468	0.95
OMA03869	540.865	180.288	332	1.00
OMA03870	598.436	199.479	433	0.71
OMA03872	766.427	255.476	616	0.76
OMA03875	742.128	247.376	487	0.86
OMA03878	767.865	255.955	484	0.59
OMA03879	1130.638	376.879	868	0.28
OMA03880	610.091	203.364	400	0.28
OMA03882	650.315	216.772	469	0.95
OMA03883	678.004	226.001	409	0.64
OMA03884	529.367	176.456	314	0.86
OMA03886	887.336	295.779	564	0.58
OMA03887	638.566	212.855	466	0.41
OMA03888	687.988	229.329	376	1.00
OMA03890	782.167	260.722	459	0.84
OMA03891	735.491	245.164	521	0.90
OMA03892	977.738	325.913	608	0.87
OMA03893	446.836	148.945	307	0.66
OMA03898	579.027	193.009	488	0.51
OMA03900	575.214	191.738	362	0.37
OMA03901	563.576	187.859	333	0.98
OMA03903	458.560	152.853	371	0.34
OMA03905	610.355	203.452	434	0.73
OMA03906	504.816	168.272	373	0.64
OMA03909	663.986	221.329	613	0.24
OMA03910	712.250	237.417	478	0.64
OMA03911	931.667	310.556	614	0.20
OMA03914	563.450	187.817	312	0.70
OMA03915	753.900	251.300	517	0.53
OMA03917	653.591	217.864	439	0.73
OMA03919	523.823	174.608	380	0.53
OMA03923	795.269	265.090	500	0.67
OMA03926	603.044	201.015	412	0.36
OMA03927	553.563	184.521	331	0.82
OMA03930	730.400	243.467	489	0.59
OMA03932	692.180	230.727	466	0.62
OMA03934	707.578	235.859	502	0.32
OMA03936	623.882	207.961	377	0.60
OMA03937	857.377	285.792	607	0.54
OMA03940	634.721	211.574	508	0.43
OMA03942	843.033	281.011	488	0.54
OMA03943	597.658	199.219	473	0.48
OMA03947	699.900	233.300	563	0.48
OMA03948	1046.493	348.831	848	0.24
OMA03950	506.250	168.750	326	0.99
OMA03951	818.629	272.876	436	0.36
OMA03952	658.585	219.528	448	0.67
OMA03955	600.147	200.049	355	0.72
OMA03960	575.618	191.873	356	0.60
OMA03961	813.683	271.228	552	0.76
OMA03962	861.025	287.008	734	0.29
OMA03963	648.100	216.033	425	0.86
OMA03964	687.471	229.157	443	0.82
OMA03967	656.263	218.754	352	0.64
OMA03969	767.756	255.919	511	0.47
OMA03971	587.790	195.930	383	0.70
OMA03972	540.244	180.081	457	0.24
OMA03974	555.687	185.229	377	0.53
OMA03978	645.890	215.297	473	0.22
OMA03979	847.940	282.647	470	0.49
OMA03985	665.000	221.667	320	0.17
OMA03986	591.439	197.146	382	0.80
OMA03988	775.807	258.602	587	0.53
OMA03989	831.273	277.091	601	0.49
OMA03990	989.822	329.941	706	0.32
OMA03991	567.000	189.000	497	0.30
OMA03995	1179.917	393.306	1130	0.22
OMA03996	864.500	288.167	528	0.70
OMA03998	1101.067	367.022	750	0.46
OMA03999	602.143	200.714	414	0.72
OMA04001	1171.160	390.387	671	0.99
OMA04004	671.207	223.736	520	0.41
OMA04007	782.718	260.906	578	0.22
OMA04008	860.400	286.800	563	0.50
OMA04010	733.067	244.356	661	0.76
OMA04012	818.922	272.974	478	0.87
OMA04013	753.625	251.208	502	0.95
OMA04016	604.583	201.528	400	0.50
OMA04018	578.358	192.786	431	0.89
OMA04019	862.660	287.553	596	0.48
OMA04020	494.576	164.859	337	0.95
OMA04022	1449.269	483.090	1091	0.97
OMA04023	540.386	180.129	320	0.71
OMA04024	987.256	329.085	784	0.50
OMA04030	561.131	187.044	417	0.48
OMA04032	660.392	220.131	403	0.57
OMA04033	1265.214	421.738	1171	0.25
OMA04034	744.733	248.244	445	0.68
OMA04037	649.112	216.371	492	0.36
OMA04038	902.706	300.902	785	0.44
OMA04039	565.405	188.468	355	0.72
OMA04040	853.250	284.417	513	0.70
OMA04045	625.367	208.456	435	0.67
OMA04046	584.353	194.784	490	0.11
OMA04048	585.300	195.100	403	0.69
OMA04049	735.555	245.185	528	0.51
OMA04051	716.529	238.843	458	0.24
OMA04054	909.804	303.268	687	0.42
OMA04055	659.157	219.719	442	0.62
OMA04056	1358.300	452.767	959	0.61
OMA04057	663.650	221.217	364	0.91
OMA04058	513.895	171.298	334	0.51
OMA04062	699.427	233.142	362	0.67
OMA04063	695.347	231.782	461	0.41
OMA04066	782.258	260.753	493	0.71
OMA04068	691.977	230.659	513	0.32
OMA04070	1425.852	475.284	1298	0.39
OMA04071	667.792	222.597	472	0.50
OMA04072	757.700	252.567	569	0.87
OMA04074	640.910	213.637	411	0.70
OMA04077	678.850	226.283	467	0.64
OMA04079	724.460	241.487	514	0.82
OMA04081	421.300	140.433	319	0.58
OMA04083	746.900	248.967	398	0.91
OMA04085	602.238	200.746	321	0.59
OMA04087	460.800	153.600	325	0.55
OMA04089	688.033	229.344	711	0.45
OMA04094	550.631	183.544	370	0.70
OMA04095	819.994	273.331	703	0.30
OMA04096	573.126	191.042	446	0.49
OMA04100	889.800	296.600	487	0.93
OMA04101	533.400	177.800	327	0.61
OMA04102	565.710	188.570	403	0.53
OMA04104	954.300	318.100	529	0.83
OMA04107	545.636	181.879	474	0.51
OMA04109	665.678	221.893	405	0.86
OMA04113	557.408	185.803	467	0.66
OMA04116	755.800	251.933	596	0.43
OMA04118	687.218	229.073	492	0.72
OMA04119	669.892	223.297	419	0.86
OMA04123	618.975	206.325	351	0.89
OMA04126	766.983	255.661	642	0.60
OMA04127	670.120	223.373	341	0.61
OMA04128	690.759	230.253	538	0.51
OMA04129	483.408	161.136	356	0.26
OMA04130	690.300	230.100	444	0.84
OMA04131	413.052	137.684	277	0.57
OMA04132	481.273	160.424	367	0.30
OMA04134	440.033	146.678	327	0.60
OMA04137	752.720	250.907	499	0.69
OMA04139	507.622	169.207	317	0.67
